uin_,nickname_,title_,vid_,duration_
2482289219,陈士凤,还得保持警惕！！,ugc_bb5tlfa,15
2482402212,施正跃15957766829,外卖小哥,ugc_bof000l,116
2483575336,净土之旅行,疫去春暖樱花开，百行百业兴起来！朋友们加油！,ugc_4j5ji6,186
2483575336,净土之旅行,老中医发话了，西医怎么看？大家怎么看？,ugc_yxf2ji,299
2483575336,净土之旅行,孝敬父母就是积德,ugc_1qlr2l,224
2483575336,净土之旅行,中药治疗胆结石肾结石简单高效,ugc_tytotb,136
2483575336,净土之旅行,针刺十宣穴急救心梗 脑梗 脑出 快速降压 为你的家人转发！,ugc_wg6ner,293
2483575336,净土之旅行,贵州标志性建筑(水司楼).,ugc_vjmmvd,111
2483575336,净土之旅行,三维地图看世界  北京,ugc_ya4ntz,410
2483575336,净土之旅行,鱼儿放生，佛力挟持出现的奇迹，难得一见！,ugc_bybln5o,537
2483575336,净土之旅行,乌龟放生后，开心得不得了.感恩又感恩！,ugc_bb2fpa2,278
2483575336,净土之旅行,新冠肺炎 中医中医立大功了,ugc_be6hrzq,843
2483575336,净土之旅行,日本炮轰老君台 炮炮不响,ugc_bixor7n,124
2483575336,净土之旅行,这里大家能看出来吗？,ugc_ysx20p,15
2483575336,净土之旅行,艾叶的强大你知道吗？,ugc_br8zwsc,110
2483575336,净土之旅行,穷有20条,ugc_1dsjpr,177
2483575336,净土之旅行,五运六气1,ugc_bdex18u,558
2483575336,净土之旅行,五运六气2,ugc_bi5tnun,417
2483575336,净土之旅行,五运六气,ugc_we7cpe,843
2484414639,【天道酬勤】崔金鹏.13404511166.,,ugc_zqvck7,15
2485654414,邱晓华,随便果，谁知谁受益 需要的可以联系18065004090,ugc_0p8w59,30
2487082563,青龙茶仆,美国三角洲特种部队,ugc_bortone,383
2488475317,王洪明,,ugc_hd6la0,1
2489398522,于国成,,ugc_emds75,126
2489692229,闻书才,,ugc_yq14wr,64
2491434884,紫色依恋,,ugc_3wrvc7,23
2491434884,紫色依恋,,ugc_d74jm8,23
2493902225,Song Barnes,新版《延禧攻略》,ugc_bm6l3cb,15
2494022316,李氏蜂业15197626727,通知：蜂王浆、蜂胶、蜂蜜、蜂蜡、蜂房被国家列入《中国药典》;蜂王浆作为一种名贵的营养保健品，早已正式被我国商务部列入名贵药材系列,ugc_j4adcd,15
2494022316,李氏蜂业15197626727,蜂王浆具有增强体力，提高免疫力，促进生长发育，促进受损组织康复等作用，具有极高的营养价值...,ugc_l9q3k6,12
2494022316,李氏蜂业15197626727,每天早晚空腹一次蜂王浆;蜂王浆有着长寿因子之美称!被科学家和医学家是世界上公认的唯一可供人类直接服用的高活性成分的超级营养品.,ugc_57swyi,25
2494022316,李氏蜂业15197626727,美好终会遇见美好，就像一株小草遇见久违的甘露，一朵花开遇见灿烂的阳光。,ugc_vvooxq,15
2494022316,李氏蜂业15197626727,美好终会遇见美好，就像一株小草遇见久违的甘露，一朵花开遇见灿烂的阳光。,ugc_bdwhad2,15
2494022316,李氏蜂业15197626727,蜂王浆有着长寿因子之美称！打开本视频介绍了蜂王浆功效，欢迎收,ugc_w02r0u,25
2494399115,霖哥,,ugc_vjntpx,289
2495395806,仁爱,,ugc_bd7ujfh,5
2495618211,王洁洁,,ugc_3i86p1,9
2495897033,明天,,ugc_ft05f4,63
2496970082,丫头,答案真是奇妙,ugc_2kxg77,44
2498471531,青春年华,快乐每一,ugc_bjhim1z,23
2498756731,希望,,ugc_b0if3ik,60
2498756731,希望,,ugc_bprb4zo,16
2498756731,希望,,ugc_bdbtza5,40
2498807806,，我刚到,金师傅现年已68岁。,ugc_b8783pj,29
2499120554,夏天,,ugc_bij531h,15
2499136565,郭小雅,,ugc_43bifb,43
2499668537,没有终点的思念🌹🌺🌹,,ugc_nv8xt3,15
2499677509,王东,,ugc_b1txyv1,172
2499677509,王东,,ugc_bb37ven,256
2499677509,王东,,ugc_bnlutmd,223
2499677509,王东,,ugc_5hs8gp,268
2499677509,王东,,ugc_fyhk8r,229
2500225640,盐城市城南食品厂电话:18914622548,我的孙子孙女,ugc_m2ofsj,54
2500425929,坚持就是胜利！,别把美帝吹得神乎其神，这才是真实的视频！,ugc_buoorvg,228
2500425929,坚持就是胜利！,美帝加了特效的视频，看把美粉（美国的月亮比中国圆）喜欢得不得了！,ugc_reksfc,261
2501585602,吴学真T800,手冲咖啡技巧系列火山熔岩冲泡法演示;哥伦比亚南部惠兰产区慧兰咖啡豆;一款性价比极高的高山咖啡豆。,ugc_y5ipv2,285
2501811516,平阳小城,,ugc_bpjcpwc,20
2502434206,阿丽,阿丽广场舞(小小新娘花,ugc_c22mme,102
2502434206,阿丽,阿丽广场舞(红玫瑰与白玫瑰,ugc_ytpyiw,106
2502434206,阿丽,阿丽广场舞(小小新娘花,ugc_yd3bs7,101
2502434206,阿丽,,ugc_bp7hfib,84
2502434206,阿丽,阿丽广场舞(我从草原来),ugc_bh81a3h,86
2502434206,阿丽,阿丽广场舞(倍儿爽,ugc_pjral8,84
2502753711,刘联春,,ugc_t1caif,518
2502825630,华声憘锐,领个美女回家过年吧！,ugc_za12r1,121
2502825630,华声憘锐,行得夜路多总会碰钉,ugc_fopt6m,28
2503478208,刘兴业,龙归油菜花开了,ugc_z5txv9,27
2504055536,金,,ugc_bfgi4m3,9
2505850238,山河情深,,ugc_b225wa8,30
2506157152,五星,这个好看吗？,ugc_r6jfve,11
2506331509,A梅子～三草两木栟茶店,百花香送给你们,ugc_bthk6u0,59
2508198309,承诺是金(稻花香).志在必得，,,ugc_k0qya4,14
2508631779,梦想成真,,ugc_1rgtfd,29
2508631779,梦想成真,,ugc_8js08s,20
2509448563,刘坤一,绝代双骄史诗对决NBA扣篮大赛,ugc_bs1vim,213
2509587864,A上元仙子💍,,ugc_01agov,15
2510132560,舒心(工作微信),财商教育是我们长期缺失的必修课，我们应该尽快补回来。@看一看+小助手#财商教育,ugc_y0x5wk,24
2510249728,青青,舞蹈队姐妹们,ugc_bjyoyip,177
2510989882,張秋華,,ugc_hhmtxf,15
2511527773,大海,,ugc_1m38n8,233
2511527773,大海,,ugc_fvf94h,229
2511527773,大海,,ugc_dobnbl,247
2511527773,大海,,ugc_btrxuo9,257
2511527773,大海,,ugc_bbq5p2m,282
2511527773,大海,,ugc_b4gv179,264
2511527773,大海,,ugc_7ihcav,252
2511527773,大海,,ugc_12xl5e,62
2511527773,大海,,ugc_b0qk3bl,236
2511527773,大海,,ugc_yaoicx,258
2511527773,大海,,ugc_15e7t8,140
2511527773,大海,,ugc_2uk8tb,148
2511527773,大海,,ugc_1l1hjk,325
2511527773,大海,,ugc_0ik8ke,277
2511527773,大海,,ugc_b4ujr5u,365
2511527773,大海,,ugc_b15jeyu,276
2511527773,大海,,ugc_bsaexis,197
2511527773,大海,,ugc_h7ikwg,207
2511527773,大海,,ugc_biguani,248
2511527773,大海,,ugc_byd72ze,215
2511527773,大海,,ugc_bzn0psm,127
2511527773,大海,,ugc_bt8bnu3,264
2511527773,大海,,ugc_bxdcond,428
2511527773,大海,,ugc_vpf2m8,221
2511527773,大海,,ugc_bk1rkgq,214
2511527773,大海,,ugc_btir489,277
2511527773,大海,,ugc_b10mn7s,156
2511527773,大海,,ugc_b2kmqka,45
2511527773,大海,,ugc_b2nsv7z,236
2511527773,大海,,ugc_bk43rfx,208
2511527773,大海,,ugc_b319e1d,239
2511527773,大海,,ugc_by7u40t,330
2511527773,大海,,ugc_b1618dc,248
2511527773,大海,,ugc_7rt0ur,303
2511527773,大海,,ugc_7vvi6a,308
2511527773,大海,,ugc_3pb4qu,312
2511527773,大海,,ugc_zaw76e,173
2511527773,大海,,ugc_p7dikb,247
2511527773,大海,,ugc_nu7jnk,253
2511527773,大海,,ugc_ck35m,185
2511527773,大海,,ugc_bxiblk6,237
2511527773,大海,,ugc_f3avz,260
2511527773,大海,,ugc_hd1kda,102
2511527773,大海,,ugc_w85ip2,127
2511527773,大海,,ugc_brqvyyn,236
2511527773,大海,,ugc_zm85w1,15
2511527773,大海,,ugc_dyrryh,311
2511527773,大海,,ugc_w82xed,224
2512776482,根深林茂,,ugc_yqaond,20
2513914231,阿祥,猕猴桃截枝后流出清水，因为太阳没出来,ugc_b2lkody,10
2516922882,feng,,ugc_b5nicvz,553
2516922882,feng,y,ugc_mwgdsy,683
2517466309,一缕阳光,普陀山大慈大悲观世音菩萨！🙏 🙏 🙏,ugc_8hcsc6,9
2517466309,一缕阳光,圣人给人类分了，猪、羊、鸡、鸭、鱼肉是菜，为什么还要把蝙蝠当做菜吃？动物都是有灵感！人类请放过动物吧！🙏 🙏 🙏,ugc_gj0mcg,11
2517466309,一缕阳光,提大家这四种食物不能吃，请看专家怎么讲⏱,ugc_wl1r4r,61
2517466309,一缕阳光,,ugc_49ht9t,292
2517466309,一缕阳光,简单的的方法四两拨千斤，讲的确实好！,ugc_mny2tc,292
2517632134,宝利,,ugc_bk7qs5v,15
2518588828,如意,,ugc_boza91q,15
2518830932,麦上凉皮哥,,ugc_eat9kp,3
2521811101,代光荣15328348776,,ugc_1ffoz2,10
2521811101,代光荣15328348776,,ugc_bey784t,65
2522119535,陈蓝佛持戒想字念佛做佛陀宣传员,随喜赞叹师兄大菩萨们放生！;一人放生子孙满堂兴旺发达！法喜充满！;多人放生世界和平人民安康;感恩南无阿弥陀佛🙏,ugc_cdgsur,10
2523410029,宝贝,,ugc_byxgl6p,117
2523900439,秀秀美,难忘今宵⭐ 龙凤呈祥群🎤 2019年12月30日迎接2020年群友们相聚🍷 在一起夸年迎春会留影相册💃 秀秀美感谢关注🙌,ugc_3ei02s,120
2524513619,金鑫源门业,看看美不？,ugc_rytgc0,15
2524513619,金鑫源门业,唱的不孬吧？,ugc_o6k17c,26
2526140126,幸福人生.,,ugc_baxuacc,104
2526308603,上帝的恩惠,愿主赐福你，保护你！,ugc_bx6qnw2,249
2526308603,上帝的恩惠,这样的人，你见过吗？你愿意成为这样的人吗？,ugc_bab4umu,206
2527011212,宁少,,ugc_b8duy7s,15
2527171413,,,ugc_bcd8xnc,20
2527171413,,,ugc_bs2p5w7,51
2527171413,,,ugc_b87n0vf,26
2527171413,,,ugc_bxzqo87,35
2527399830,勿忘我,,ugc_bh3lkmx,75
2527864530,蓝天,,ugc_boqu1t8,250
2527864530,蓝天,,ugc_bjem1yn,294
2527864530,蓝天,,ugc_cjg1fh,236
2527864530,蓝天,,ugc_zm6ynz,290
2527864530,蓝天,,ugc_b5bejoz,217
2527864530,蓝天,,ugc_btewbkj,352
2527864530,蓝天,,ugc_27i6vs,234
2528687038,叶落知秋＊＆＊,美好的一,ugc_une7l0,212
2531247925,夜微凉,,ugc_b6fx0jt,6
2531247925,夜微凉,,ugc_urm75t,15
2531247925,夜微凉,,ugc_8ksufn,154
2531247925,夜微凉,,ugc_btstrhs,15
2531915584,开心就好(13879777511）,,ugc_8ebiq2,59
2532493444,才华博学,,ugc_bl1nstg,15
2532517781,财来,黄土坎老区志愿者,ugc_bsqhpou,143
2532660435,开心神仙,想看做面食,ugc_bjprh5,15
2533301416,自己发展,,ugc_bjxbpn5,15
2533301416,自己发展,,ugc_8p6uo4,8
2533766519,别跟我胸,,ugc_b6zp18i,17
2534985008,建忠,,ugc_bc7m1c,282
2536655832,真行（姚泽林）,,ugc_xwfvt0,424
2536752132,诚赢天下，荣。,,ugc_j03m90,15
2536978633,赵叶叶,,ugc_49k464,268
2536978633,赵叶叶,,ugc_pxn2yy,68
2536978633,赵叶叶,,ugc_bp31chc,49
2536978633,赵叶叶,,ugc_5i61a4,25
2539383346,刘振怡,,ugc_jlfhfa,5
2539383346,刘振怡,,ugc_9z7rbo,15
2540436908,妈妈,,ugc_b78g0bh,25
2541205934,刘彤,生命路上,ugc_uwiqfi,191
2541205934,刘彤,主，我爱你逐日益深挚,ugc_munfnn,328
2541525782,陈素娥18702217227,,ugc_b0vpefa,3
2541535306,人生如戏,,ugc_hoycr8,11
2542022510,贵平,,ugc_x3qf25,128
2542877937,坚强🌸aa38,,ugc_bpejzoq,15
2542907914,铿锵玫瑰潘秀玲,,ugc_xua5f2,32
2543435537,鲁中全屋定制整装,,ugc_1p5e36,25
2543435537,鲁中全屋定制整装,,ugc_ijbzhm,114
2543435537,鲁中全屋定制整装,,ugc_bqqu79z,11
2543924910,三川无限,,ugc_bl1q6jm,18
2543924910,三川无限,,ugc_br962s4,15
2547559510,．,,ugc_bs5ck6j,21
2548407934,红尘醉梦,一个人的成熟在于无论你经历过怎样的挫折坎坷，怎样的人生历练，最后都能微笑着说一声岁月静好！,ugc_ugceim,248
2548692519,雨,美丽的,ugc_b0ek7h3,11
2550488013,淡若清风,所有的结局都已写好;所有的泪水也都已启程;却忽然忘了是怎么样的一个开始……,ugc_bgp2yby,65
2550488013,淡若清风,家门口的山|｡･㉨･)っ♡　喜欢你♪,ugc_ffwq9s,10
2551756362,鞍山海哥,,ugc_bdas2ra,7
2551756362,鞍山海哥,,ugc_bis82k0,15
2552616312,暖心,,ugc_b3dwsi3,10
2552864928,宝奶奶,晿顾,ugc_u02kgj,27
2553763512,晨龙,老乡会,ugc_p4kel9,428
2553763512,晨龙,,ugc_0tsj87,283
2554550778,孙万琴,,ugc_tefiqv,2
2555845162,patigul,,ugc_bj3ykh4,18
2557392812,随缘人生,,ugc_bt9orv,220
2557455548,中国的金凤凰,我给老公做的晚餐🥣,ugc_behm31o,115
2557455548,中国的金凤凰,我老公生病了，肝癌三年多了，2020.2.14做了第一次放射治疗，3 月13 日第二次发射治疗，希望他少一些痛苦！,ugc_ba8nniq,30
2557455548,中国的金凤凰,芬兰马大姐的生活日记,ugc_0wtrle,15
2557455548,中国的金凤凰,老公的身体越来越不好，我有时睡着了，怕他出意外，还是把老年人手扶车为他准备好吧！,ugc_bdulqbi,76
2557455548,中国的金凤凰,芬兰马大姐的生活日记,ugc_thx73r,10
2557455548,中国的金凤凰,芬兰马大姐的生活日记,ugc_f5n1f2,15
2558374724,荣利,,ugc_5y4tpt,43
2559898409,医林,这就是一九年11月份举报者的下场！朝阳市建平县百姓留言。,ugc_bnng24b,20
2560598842,格力家用商用中央空调柘城总代,,ugc_b50qrq9,15
2560640039,A00绵雅阁毛衣批发部C区五街203档,,ugc_tip4ii,15
2560640039,A00绵雅阁毛衣批发部C区五街203档,,ugc_qs4ghf,11
2560640039,A00绵雅阁毛衣批发部C区五街203档,,ugc_x1inxu,15
2560640039,A00绵雅阁毛衣批发部C区五街203档,,ugc_by1t1e9,15
2561768719,王成刚,,ugc_x1uh9v,49
2562680478,诗礼传家,,ugc_bmg31pq,14
2562680478,诗礼传家,,ugc_b3wyjn8,174
2562682014,京东,,ugc_b726i89,15
2562682014,京东,,ugc_bf7iqx5,17
2562682014,京东,,ugc_uvj1m,55
2562682014,京东,,ugc_8bmzoq,52
2562682014,京东,,ugc_w7l2rr,14
2565684404,一步之遥I,,ugc_bmjskom,39
2565684404,一步之遥I,,ugc_tlkw8z,81
2565684404,一步之遥I,张小斐,ugc_ztz2s0,212
2565684404,一步之遥I,,ugc_bf41jqv,160
2565684404,一步之遥I,,ugc_bodx0ga,165
2565684404,一步之遥I,,ugc_vgvani,210
2565684404,一步之遥I,,ugc_bfjcgyy,162
2565684404,一步之遥I,,ugc_b2l7k4a,255
2565684404,一步之遥I,,ugc_80sxmw,56
2565684404,一步之遥I,,ugc_bzxvt68,221
2565684404,一步之遥I,,ugc_bg2nae5,198
2565684404,一步之遥I,,ugc_qsgddm,57
2565684404,一步之遥I,,ugc_bdtdu26,216
2565684404,一步之遥I,,ugc_t50ibh,131
2565684404,一步之遥I,,ugc_bpe7aso,83
2565684404,一步之遥I,,ugc_bfw3fta,112
2565684404,一步之遥I,,ugc_nobwdf,96
2565684404,一步之遥I,,ugc_bbjllvl,153
2566404818,a丫咪🐭YaMi cake,千层皇冠👑蛋糕加板栗泥蛋糕,ugc_bwya3vx,5
2567737784,爱.是.你.我.(人.间.有.爱),沸腾的❤ ❤ ❤,ugc_ixyl94,15
2568588919,中国梦,这是外孫王天昊＇2020年1月22日上午來家看姥姥的合影，摄影人庞蔚然。,ugc_xzi3m8,10
2568899542,榕树,,ugc_bqu8i3f,37
2568899542,榕树,,ugc_0xmxvt,28
2569256932,為愛無悔,,ugc_bsguyyr,15
2571848139,中国梦程玉发,,ugc_bpzutru,18
2571848139,中国梦程玉发,,ugc_6d7pke,9
2572069409,玉莲,不管什么人，只要开心就能幸福！,ugc_bnek9vy,181
2572977827,梁国福,,ugc_roarda,25
2573401017,快乐之歌,怀念毛主席！感叹他老人家晚年的行走不变，却又让国人不惦记的大局思维,ugc_bgtuky3,59
2573791607,随缘,中国加油武汉加油,ugc_z3j3bv,231
2573791607,随缘,世上还是好人多，愿老人长寿，好人平安，祝福你们。,ugc_bzhrmqp,312
2574654983,王莉莉健康咨询师,送货祝维康,ugc_9cisap,14
2574654983,王莉莉健康咨询师,,ugc_bmnn88k,15
2575738262,陳鬆翔13566198623 13017865749,,ugc_bsjto9h,341
2575937614,回忆,,ugc_kmfqyo,59
2576486502,lai,勁,ugc_wx48v6,15
2577442830,许小芬,,ugc_cyeki9,238
2577442830,许小芬,,ugc_ewl5g3,26
2579581743,张日异（张声）,江堤的早晨,ugc_bly04cj,30
2579581743,张日异（张声）,大合唱——江南北国,ugc_qs4jke,183
2582846421,骄傲的雄狮,,ugc_smzpjv,59
2583510931,叶,,ugc_bmt7knc,58
2583765461,博奕惊天,,ugc_bzxe0h,15
2584217340,暖儿,宋小宝小品《新版打劫》全场爆笑！,ugc_d77mci,798
2585074312,低调做人,,ugc_b0jtvh0,15
2585400540,于俊（批發门 专业库存 ）天程集团,,ugc_uu9xsv,15
2585400540,于俊（批發门 专业库存 ）天程集团,,ugc_7ba2sv,15
2585400540,于俊（批發门 专业库存 ）天程集团,现货库存 别墅大门  入库  13955898813,ugc_xoaxus,11
2585400540,于俊（批發门 专业库存 ）天程集团,别墅大门  13955898813,ugc_3l3z1l,16
2587708641,陶芝.13970851221,快乐三峡游…,ugc_lwo1mq,12
2587708641,陶芝.13970851221,,ugc_b5ec9zx,15
2587708641,陶芝.13970851221,,ugc_bdu2r1a,21
2587708641,陶芝.13970851221,,ugc_vqg1w1,30
2587708641,陶芝.13970851221,,ugc_sr0xof,30
2587708641,陶芝.13970851221,,ugc_0yx1a8,19
2587708641,陶芝.13970851221,,ugc_p9ixt3,29
2587708641,陶芝.13970851221,,ugc_b8twixr,20
2587708641,陶芝.13970851221,中国的马尔代夫👉👍,ugc_zjsuhj,25
2587708641,陶芝.13970851221,美好的回忆✈️,ugc_blistuk,21
2587708641,陶芝.13970851221,,ugc_blp2w4n,15
2587708641,陶芝.13970851221,,ugc_bb072b6,43
2587708641,陶芝.13970851221,萨瓦迪卡欢迎您🙏🏻✈️,ugc_bj1ui16,15
2587708641,陶芝.13970851221,记录美好的回忆🤣,ugc_k61gbn,7
2587708641,陶芝.13970851221,,ugc_bws9isu,8
2587708641,陶芝.13970851221,,ugc_braatac,15
2587708641,陶芝.13970851221,,ugc_7p2up7,15
2590563855,山区老兵,,ugc_rrdu1n,105
2590563855,山区老兵,,ugc_cdemy1,70
2590563855,山区老兵,,ugc_etxqrj,88
2591078784,杨进武电话15899913070,,ugc_blfsu5x,96
2591078784,杨进武电话15899913070,,ugc_5tpvgf,15
2591078784,杨进武电话15899913070,,ugc_bo9chhj,8
2591078784,杨进武电话15899913070,,ugc_lhos49,15
2591078784,杨进武电话15899913070,,ugc_b3zsk91,15
2591078784,杨进武电话15899913070,,ugc_bbcimzr,18
2591078784,杨进武电话15899913070,,ugc_bc7cpfi,10
2591078784,杨进武电话15899913070,2020年难忘的春节,ugc_b48b3t8,4
2591078784,杨进武电话15899913070,老爸的本命年，祝全家幸福，合家欢乐,ugc_vv20o2,8
2591078784,杨进武电话15899913070,,ugc_13mhqy,15
2591078784,杨进武电话15899913070,这种鱼叫石斑鱼,ugc_buorem8,4
2591078784,杨进武电话15899913070,下锅煮还会动，发个朋友圈压压惊，保证野生，买海鲜找大康电话，15899913070,ugc_bwlrrqd,8
2591078784,杨进武电话15899913070,阜南赵集三神，谁不说俺家乡美？,ugc_9iiuyk,15
2591078784,杨进武电话15899913070,烧烤中的玩家,ugc_80b4dv,12
2591078784,杨进武电话15899913070,打造美好的家园,ugc_hd3lip,203
2591078784,杨进武电话15899913070,,ugc_bacaz6m,15
2591078784,杨进武电话15899913070,,ugc_bm4i1wp,9
2591078784,杨进武电话15899913070,,ugc_ba2vhbm,4
2591078784,杨进武电话15899913070,,ugc_bdc7je6,9
2591078784,杨进武电话15899913070,深圳的欢乐谷，广场实拍,ugc_y7qypf,6
2591078784,杨进武电话15899913070,高手哥,ugc_b8t66vx,242
2591078784,杨进武电话15899913070,可爱的猪宝宝，真聪明,ugc_bjbjmuh,14
2591974928,Liu.X.Z,梅朵一首《舍不得和你说再见》听了让人心碎。,ugc_g33aon,262
2592315013,文殊兰,2020年疫情之最,ugc_ychqgu,62
2592815138,国章,,ugc_iyt2hg,18
2593978008,青春的转角。,,ugc_jbloyi,15
2593978008,青春的转角。,,ugc_x4gtzl,38
2594638084,鸽鸽屋（楚宏13173391452,给大家个完整版蜂蜜大麻花做法,ugc_qkr1da,40
2594638084,鸽鸽屋（楚宏13173391452,鸽鸽屋中华滋补养生汤，药膳煲汤，原汁原味儿，汤味浓郁。欢迎品尝,ugc_b7ubp4c,15
2596678580,淡马锡传媒徐东,2月24日渝北区部分银行尝试性复工，定时消毒、戴口罩、测体温、控人流！,ugc_fqkqfh,8
2597729067,刘衍,,ugc_wkgkr3,9
2597972382,健康管理师杨杨姐,送新冠病人出院，天使开心的瞬间🌹,ugc_o6ju6k,13
2599160031,💃快乐,,ugc_bfs5z0v,16
2599160031,💃快乐,,ugc_bo7siuw,8
2599160031,💃快乐,,ugc_b43d884,59
2599764314,足记除根脚臭、烂脚丫、脱皮,欧果足记除根脚臭、烂脚丫、痒、脱皮、效果最好了13054084471,ugc_bdwdqh6,12
2600805561,Little、Number,画面唯美,ugc_b3fw1gx,13
2601461439,研,,ugc_byshqw8,11
2601461439,研,,ugc_bj4vqee,11
2601790918,JojoW,,ugc_b5c34em,2
2602532481,老建,维族乐器组合《新疆好》,ugc_b287hc,151
2602532481,老建,聚会中的笛子独奏《扬鞭催马运粮忙》,ugc_emqai8,212
2604669435,忠诚的卫士,,ugc_bwlqtof,15
2605107281,曹阳🔥LEO,怀念我的青春！,ugc_hnrpkc,15
2605127806,zzw,2020年熹熹宝宝生日快乐！,ugc_z3e7v8,525
2605919551,幸福永相随,,ugc_bs8fjre,22
2606761969,依依,农村人，想的毛毛虫。,ugc_bdfr5b3,31
2608105632,防腐保温安装,,ugc_ojnzwy,29
2610412430,罗cheng,吃嘠嘎,ugc_jyx73v,15
2610412430,罗cheng,,ugc_rmwa34,33
2610603664,文军,,ugc_b7rr2bi,37
2611139106,阳春润物,,ugc_twh9h6,15
2612248439,杨世龙,,ugc_btn5so5,15
2612248439,杨世龙,,ugc_bw8q0no,15
2612248439,杨世龙,,ugc_qbrelo,199
2613222612,云南昆明正昌泰哥热带水果批发中心,再开店,ugc_cebjvs,60
2614058216,开心就好,田园风光,ugc_vl73ib,12
2615460380,💗刘怡👏,疫情结束，我要出去好好犒劳自己。前线的，你们辛苦了！,ugc_53iz68,5
2615762155,心静,,ugc_3wpjas,20
2617208736,王彦会,少小儿童不知愁，冰天雪地尽情玩，,ugc_bhlfkc,19
2617208736,王彦会,王兴辰原创歌曲，我的小秘密,ugc_mngk1,27
2617963319,老徐,,ugc_bx47xq,15
2618025600,王伟军,,ugc_byohftd,233
2618025600,王伟军,,ugc_w0iua3,262
2618437238,忠和,湖南花鼓戏就是精彩，热闹，悦耳，动听,ugc_8oz5l1,15
2619616600,杨嘉睿,,ugc_bujjv70,23
2623160144,吴顺四,,ugc_6akebm,3
2624699340,小德川流,,ugc_blnhkro,6
2626091301,那就好，月底见分晓！,,ugc_bx3wkd2,45
2626091301,那就好，月底见分晓！,,ugc_bswwgce,55
2626091301,那就好，月底见分晓！,,ugc_b1wcrch,258
2626524662,周广俊 中俄法律,全科医生,ugc_ef4pbj,461
2626524662,周广俊 中俄法律,,ugc_qcmw5a,121
2626524662,周广俊 中俄法律,中国和俄罗斯是铁哥们,ugc_b6p4bmg,59
2626524662,周广俊 中俄法律,香港迪斯尼的魔术表演,ugc_b2zqyws,36
2626524662,周广俊 中俄法律,,ugc_4vy2ij,268
2626524662,周广俊 中俄法律,,ugc_irkx1u,171
2626524662,周广俊 中俄法律,白俄罗斯为武汉加油,ugc_1hswsp,15
2626524662,周广俊 中俄法律,多想活着-为武汉祈福、加油！,ugc_b9a4gnv,245
2626524662,周广俊 中俄法律,我是白俄罗斯的第一位总统，但不想成为最后一位总统！谁在威胁白俄罗斯？,ugc_bcblszw,174
2626524662,周广俊 中俄法律,俄罗斯再也不会有总统选举了！俄罗斯的民主党派对自己的地位很清楚，也知道俄罗斯会走向何方！,ugc_bw4d95e,57
2626524662,周广俊 中俄法律,俄罗斯杜马立法委员会主席明确，俄罗斯在修改宪法时同性恋、上帝这些东西是不会写进宪法的！,ugc_bhw1aeu,60
2626524662,周广俊 中俄法律,,ugc_bgp6g8y,15
2626524662,周广俊 中俄法律,,ugc_w1zqu3,15
2626524662,周广俊 中俄法律,,ugc_rupmbz,24
2627536301,沁园春,,ugc_6qerq2,15
2627741936,秋翁,五绝;《绝顶有屋》;;奇山双峰突;绝顶桥联屋;再世鲁班造;游人惊留足;;  文/秋翁;庚子年二月初五,ugc_bv95hnb,17
2628157410,甜甜👸杨贵妃淘米水官方,天下第一长发村，长期用淘米水加中草药经火塘烘烤封坛发酵洗头发，88岁阿婆还是没有一根白发，有脱发，白发，干枯，毛燥头发问题的留言,ugc_bnrqxci,12
2628157410,甜甜👸杨贵妃淘米水官方,天下第一长发村千年养发古方被央视CCTV1报道，这个地方就是杨贵妃淘米水的故乡黄洛瑶寨❗位于广西龙胜龙脊镇！,ugc_bttmzil,12
2628157410,甜甜👸杨贵妃淘米水官方,世界唯一一个获得吉尼斯世界纪录的长发村，村里的妇女头发长度都是超1.2米。杨贵妃淘米水;原产地！原文化！原配方！原工艺！,ugc_btp91g2,15
2628157410,甜甜👸杨贵妃淘米水官方,千年古方祖传秘方——淘米水🌾;让无数人头发健康乌黑浓密顺滑;帮助大家改善脱发，白发，干枯，毛燥，头屑，头油等头发困扰！,ugc_3h0032,15
2629432904,延升,願父母健康生活,ugc_u7hgkh,132
2632384242,北京批发二手车，亲民车13661093,09年，北京车,ugc_brt1op1,30
2634520134,赖启芳(戏剧服装),,ugc_bnahtiq,198
2634520134,赖启芳(戏剧服装),,ugc_bts5gqr,269
2634520134,???(????),,ugc_o58jsd,198
2634520134,???(????),,ugc_6pw5t1,202
2634520134,???(????),,ugc_fvmzsy,118
2634520134,???(????),,ugc_bxbpoh3,20
2634520134,???(????),,ugc_bcjf7rq,59
2634520134,???(????),,ugc_boyi7vj,50
2634520134,???(????),,ugc_bt3xx9q,59
2634520134,???(????),,ugc_bec6l26,57
2634520134,???(????),,ugc_bodn0z6,53
2634520134,???(????),,ugc_xc91u6,46
2634520134,???(????),,ugc_blmdx7i,52
2634520134,???(????),,ugc_ic0rsc,60
2634520134,???(????),,ugc_mktij4,59
2634520134,???(????),,ugc_bwq7wws,56
2634520134,???(????),,ugc_epsqd0,59
2634520134,???(????),,ugc_5jqk7v,60
2634520134,???(????),,ugc_nosynq,53
2634520134,???(????),,ugc_baa3ox1,47
2634520134,???(????),,ugc_zok52b,60
2634520134,???(????),,ugc_05agwg,58
2634520134,???(????),,ugc_bo7gapf,59
2634520134,???(????),,ugc_ni062s,41
2634520134,???(????),,ugc_fdyeha,57
2634520134,???(????),,ugc_m1tkd4,58
